Freq.	V(n61p1)
2.60015956316451e+06	(-4.41042190092750e+01dB,8.92474072974151e+01°)
2.60615354999813e+06	(-4.36705573910828e+01dB,8.92787743109658e+01°)
2.61216135439844e+06	(-4.32573873564618e+01dB,8.93068843957866e+01°)
2.61818300821822e+06	(-4.28628511820291e+01dB,8.93321699117455e+01°)
2.62421854338367e+06	(-4.24853325912917e+01dB,8.93549898762400e+01°)
2.63026799189461e+06	(-4.21234166437357e+01dB,8.93756449139526e+01°)
2.63633138582461e+06	(-4.17758576493609e+01dB,8.93943886979038e+01°)
2.64240875732117e+06	(-4.14415531736197e+01dB,8.94114366950021e+01°)
2.64850013860592e+06	(-4.11195229085988e+01dB,8.94269731356538e+01°)
2.65460556197476e+06	(-4.08088912689220e+01dB,8.94411564305612e+01°)
2.66072505979803e+06	(-4.05088729863543e+01dB,8.94541236601194e+01°)
2.66685866452070e+06	(-4.02187610962128e+01dB,8.94659939147036e+01°)
2.67300640866253e+06	(-3.99379168660293e+01dB,8.94768712256045e+01°)
2.67916832481824e+06	(-3.96657612905165e+01dB,8.94868467955473e+01°)
2.68534444565772e+06	(-3.94017678583489e+01dB,8.94960010715191e+01°)
2.69153480392612e+06	(-3.91454564065174e+01dB,8.95044051040150e+01°)
2.69773943244413e+06	(-3.88963878236428e+01dB,8.95121219764871e+01°)
2.70395836410805e+06	(-3.86541595059436e+01dB,8.95192078695575e+01°)
2.71019163189004e+06	(-3.84184014188079e+01dB,8.95257130168229e+01°)
2.71643926883828e+06	(-3.81887726692384e+01dB,8.95316824060350e+01°)
2.72270130807711e+06	(-3.79649585331106e+01dB,8.95371564856992e+01°)
2.72897778280724e+06	(-3.77466678349135e+01dB,8.95421717208401e+01°)
2.73526872630591e+06	(-3.75336306651147e+01dB,8.95467610581878e+01°)
2.74157417192707e+06	(-3.73255963440319e+01dB,8.95509543442400e+01°)
2.74789415310159e+06	(-3.71223316509836e+01dB,8.95547786900612e+01°)
2.75422870333735e+06	(-3.69236192330542e+01dB,8.95582587891774e+01°)
2.76057785621953e+06	(-3.67292561959757e+01dB,8.95614171235716e+01°)
2.76694164541069e+06	(-3.65390528542732e+01dB,8.95642742966642e+01°)
2.77332010465102e+06	(-3.63528316062730e+01dB,8.95668491312410e+01°)
2.77971326775847e+06	(-3.61704259247494e+01dB,8.95691589192513e+01°)
2.78612116862895e+06	(-3.59916794622704e+01dB,8.95712195510255e+01°)
2.79254384123651e+06	(-3.58164452333476e+01dB,8.95730456588662e+01°)
2.79898131963354e+06	(-3.56445848817228e+01dB,8.95746507409896e+01°)
2.80543363795088e+06	(-3.54759680187603e+01dB,8.95760472638644e+01°)
2.81190083039811e+06	(-3.53104716215576e+01dB,8.95772467499070e+01°)
2.81838293126362e+06	(-3.51479794901710e+01dB,8.95782598941259e+01°)
2.82487997491487e+06	(-3.49883817517121e+01dB,8.95790966165952e+01°)
2.83139199579854e+06	(-3.48315744063369e+01dB,8.95797661229178e+01°)
2.83791902844072e+06	(-3.46774589181164e+01dB,8.95802769887692e+01°)
2.84446110744707e+06	(-3.45259418405973e+01dB,8.95806371871389e+01°)
2.85101826750307e+06	(-3.43769344669682e+01dB,8.95808541669553e+01°)
2.85759054337410e+06	(-3.42303525200033e+01dB,8.95809348824501e+01°)
2.86417796990573e+06	(-3.40861158569838e+01dB,8.95808858306103e+01°)
2.87078058202384e+06	(-3.39441482090893e+01dB,8.95807130783927e+01°)
2.87739841473482e+06	(-3.38043769307720e+01dB,8.95804223487266e+01°)
2.88403150312575e+06	(-3.36667327734813e+01dB,8.95800189539255e+01°)
2.89067988236462e+06	(-3.35311496814465e+01dB,8.95795079284706e+01°)
2.89734358770047e+06	(-3.33975645946445e+01dB,8.95788939636993e+01°)
2.90402265446359e+06	(-3.32659172709179e+01dB,8.95781815126484e+01°)
2.91071711806574e+06	(-3.31361501204595e+01dB,8.95773747208018e+01°)
2.91742701400030e+06	(-3.30082080528738e+01dB,8.95764775267596e+01°)
2.92415237784247e+06	(-3.28820383337157e+01dB,8.95754936389860e+01°)
2.93089324524945e+06	(-3.27575904527490e+01dB,8.95744265435863e+01°)
2.93764965196066e+06	(-3.26348159988168e+01dB,8.95732795427958e+01°)
2.94442163379789e+06	(-3.25136685469415e+01dB,8.95720557547054e+01°)
2.95120922666551e+06	(-3.23941035494694e+01dB,8.95707581269871e+01°)
2.95801246655067e+06	(-3.22760782378940e+01dB,8.95693894607047e+01°)
2.96483138952346e+06	(-3.21595515270966e+01dB,8.95679523970152e+01°)
2.97166603173714e+06	(-3.20444839293469e+01dB,8.95664494214772e+01°)
2.97851642942831e+06	(-3.19308374718480e+01dB,8.95648829377463e+01°)
2.98538261891707e+06	(-3.18185756217102e+01dB,8.95632551948313e+01°)
2.99226463660730e+06	(-3.17076632105172e+01dB,8.95615683239509e+01°)
2.99916251898676e+06	(-3.15980663708062e+01dB,8.95598243758694e+01°)
3.00607630262734e+06	(-3.14897524702759e+01dB,8.95580252681702e+01°)
3.01300602418523e+06	(-3.13826900535527e+01dB,8.95561728560243e+01°)
3.01995172040112e+06	(-3.12768487847372e+01dB,8.95542688808185e+01°)
3.02691342810041e+06	(-3.11721993966617e+01dB,8.95523150115550e+01°)
3.03389118419337e+06	(-3.10687136399679e+01dB,8.95503128419370e+01°)
3.04088502567538e+06	(-3.09663642357079e+01dB,8.95482638910815e+01°)
3.04789498962708e+06	(-3.08651248332290e+01dB,8.95461695925367e+01°)
3.05492111321461e+06	(-3.07649699668051e+01dB,8.95440313349228e+01°)
3.06196343368977e+06	(-3.06658750171353e+01dB,8.95418504307485e+01°)
3.06902198839025e+06	(-3.05678161736404e+01dB,8.95396281395838e+01°)
3.07609681473979e+06	(-3.04707703993608e+01dB,8.95373656557378e+01°)
3.08318795024844e+06	(-3.03747153987039e+01dB,8.95350641376622e+01°)
3.09029543251267e+06	(-3.02796295839733e+01dB,8.95327246723568e+01°)
3.09741929921566e+06	(-3.01854920472559e+01dB,8.95303483211563e+01°)
3.10455958812743e+06	(-3.00922825329050e+01dB,8.95279360794471e+01°)
3.11171633710509e+06	(-2.99999814060160e+01dB,8.95254889163495e+01°)
3.11888958409301e+06	(-2.99085696333922e+01dB,8.95230077526351e+01°)
3.12607936712302e+06	(-2.98180287541108e+01dB,8.95204934711494e+01°)
3.13328572431465e+06	(-2.97283408595351e+01dB,8.95179469200594e+01°)
3.14050869387528e+06	(-2.96394885718781e+01dB,8.95153689045806e+01°)
3.14774831410038e+06	(-2.95514550194000e+01dB,8.95127602094362e+01°)
3.15500462337369e+06	(-2.94642238214306e+01dB,8.95101215870939e+01°)
3.16227766016744e+06	(-2.93777790662159e+01dB,8.95074537373652e+01°)
3.16956746304255e+06	(-2.92921052955260e+01dB,8.95047573596266e+01°)
3.17687407064882e+06	(-2.92071874853147e+01dB,8.95020331102163e+01°)
3.18419752172517e+06	(-2.91230110311073e+01dB,8.94992816326346e+01°)
3.19153785509981e+06	(-2.90395617308921e+01dB,8.94965035198085e+01°)
3.19889510969044e+06	(-2.89568257724793e+01dB,8.94936993694545e+01°)
3.20626932450451e+06	(-2.88747897170102e+01dB,8.94908697460719e+01°)
3.21366053863936e+06	(-2.87934404869739e+01dB,8.94880151845622e+01°)
3.22106879128247e+06	(-2.87127653528544e+01dB,8.94851362074831e+01°)
3.22849412171167e+06	(-2.86327519212310e+01dB,8.94822333172998e+01°)
3.23593656929532e+06	(-2.85533881212474e+01dB,8.94793069888350e+01°)
3.24339617349252e+06	(-2.84746621960963e+01dB,8.94763576912350e+01°)
3.25087297385337e+06	(-2.83965626893313e+01dB,8.94733858708252e+01°)
3.25836701001911e+06	(-2.83190784372955e+01dB,8.94703919565180e+01°)
3.26587832172238e+06	(-2.82421985573498e+01dB,8.94673763587553e+01°)
3.27340694878740e+06	(-2.81659124379761e+01dB,8.94643394758049e+01°)
3.28095293113021e+06	(-2.80902097320042e+01dB,8.94612816898395e+01°)
3.28851630875885e+06	(-2.80150803466563e+01dB,8.94582033748841e+01°)
3.29609712177359e+06	(-2.79405144333092e+01dB,8.94551048810888e+01°)
3.30369541036716e+06	(-2.78665023820361e+01dB,8.94519865502050e+01°)
3.31131121482492e+06	(-2.77930348137408e+01dB,8.94488487169128e+01°)
3.31894457552511e+06	(-2.77201025713635e+01dB,8.94456916922235e+01°)
3.32659553293905e+06	(-2.76476967135823e+01dB,8.94425157878674e+01°)
3.33426412763135e+06	(-2.75758085080810e+01dB,8.94393213003582e+01°)
3.34195040026014e+06	(-2.75044294248456e+01dB,8.94361085018329e+01°)
3.34965439157727e+06	(-2.74335511295714e+01dB,8.94328776824587e+01°)
3.35737614242854e+06	(-2.73631654781063e+01dB,8.94296290923308e+01°)
3.36511569375390e+06	(-2.72932645102287e+01dB,8.94263629930078e+01°)
3.37287308658768e+06	(-2.72238404441743e+01dB,8.94230796278526e+01°)
3.38064836205880e+06	(-2.71548856716926e+01dB,8.94197792351432e+01°)
3.38844156139101e+06	(-2.70863927516034e+01dB,8.94164620345897e+01°)
3.39625272590307e+06	(-2.70183544062476e+01dB,8.94131282549382e+01°)
3.40408189700899e+06	(-2.69507635156025e+01dB,8.94097781043072e+01°)
3.41192911621826e+06	(-2.68836131137073e+01dB,8.94064117863141e+01°)
3.41979442513606e+06	(-2.68168963824846e+01dB,8.94030294949963e+01°)
3.42767786546348e+06	(-2.67506066490409e+01dB,8.93996314206030e+01°)
3.43557947899772e+06	(-2.66847373809385e+01dB,8.93962177435317e+01°)
3.44349930763235e+06	(-2.66192821813236e+01dB,8.93927886414016e+01°)
3.45143739335753e+06	(-2.65542347880258e+01dB,8.93893442838265e+01°)
3.45939377826018e+06	(-2.64895890645358e+01dB,8.93858848308589e+01°)
3.46736850452428e+06	(-2.64253390017468e+01dB,8.93824104340037e+01°)
3.47536161443102e+06	(-2.63614787112842e+01dB,8.93789212508432e+01°)
3.48337315035907e+06	(-2.62980024237499e+01dB,8.93754174242478e+01°)
3.49140315478481e+06	(-2.62349044832176e+01dB,8.93718990920820e+01°)
3.49945167028252e+06	(-2.61721793471825e+01dB,8.93683663891732e+01°)
3.50751873952463e+06	(-2.61098215817657e+01dB,8.93648194401590e+01°)
3.51560440528193e+06	(-2.60478258578487e+01dB,8.93612583742337e+01°)
3.52370871042381e+06	(-2.59861869505065e+01dB,8.93576833056168e+01°)
3.53183169791851e+06	(-2.59248997341722e+01dB,8.93540943460841e+01°)
3.53997341083328e+06	(-2.58639591814104e+01dB,8.93504916090276e+01°)
3.54813389233469e+06	(-2.58033603594356e+01dB,8.93468751946973e+01°)
3.55631318568878e+06	(-2.57430984281193e+01dB,8.93432452068957e+01°)
3.56451133426137e+06	(-2.56831686370182e+01dB,8.93396017403314e+01°)
3.57272838151821e+06	(-2.56235663242322e+01dB,8.93359448855795e+01°)
3.58096437102528e+06	(-2.55642869121424e+01dB,8.93322747301782e+01°)
3.58921934644897e+06	(-2.55053259067919e+01dB,8.93285913577207e+01°)
3.59749335155634e+06	(-2.54466788964470e+01dB,8.93248948497949e+01°)
3.60578643021534e+06	(-2.53883415461610e+01dB,8.93211852779970e+01°)
3.61409862639505e+06	(-2.53303095995089e+01dB,8.93174627200125e+01°)
3.62242998416590e+06	(-2.52725788747055e+01dB,8.93137272413880e+01°)
3.63078054769992e+06	(-2.52151452633217e+01dB,8.93099789034073e+01°)
3.63915036127098e+06	(-2.51580047276328e+01dB,8.93062177752914e+01°)
3.64753946925498e+06	(-2.51011532998650e+01dB,8.93024439121869e+01°)
3.65594791613015e+06	(-2.50445870798765e+01dB,8.92986573694459e+01°)
3.66437574647723e+06	(-2.49883022335389e+01dB,8.92948582019214e+01°)
3.67282300497974e+06	(-2.49322949913493e+01dB,8.92910464514546e+01°)
3.68128973642421e+06	(-2.48765616468885e+01dB,8.92872221680034e+01°)
3.68977598570039e+06	(-2.48210985540062e+01dB,8.92833853958766e+01°)
3.69828179780155e+06	(-2.47659021276938e+01dB,8.92795361747252e+01°)
3.70680721782464e+06	(-2.47109688401537e+01dB,8.92756745379387e+01°)
3.71535229097061e+06	(-2.46562952211676e+01dB,8.92718005229954e+01°)
3.72391706254456e+06	(-2.46018778556810e+01dB,8.92679141616895e+01°)
3.73250157795608e+06	(-2.45477133829478e+01dB,8.92640154801417e+01°)
3.74110588271940e+06	(-2.44937984951392e+01dB,8.92601045055490e+01°)
3.74973002245370e+06	(-2.44401299357333e+01dB,8.92561812594416e+01°)
3.75837404288331e+06	(-2.43867044987330e+01dB,8.92522457654414e+01°)
3.76703798983795e+06	(-2.43335190272146e+01dB,8.92482980402210e+01°)
3.77572190925302e+06	(-2.42805704120213e+01dB,8.92443380996963e+01°)
3.78442584716979e+06	(-2.42278555908568e+01dB,8.92403659574530e+01°)
3.79314984973567e+06	(-2.41753715470204e+01dB,8.92363816216514e+01°)
3.80189396320446e+06	(-2.41231153082399e+01dB,8.92323851021642e+01°)
3.81065823393658e+06	(-2.40710839458326e+01dB,8.92283764023773e+01°)
3.81944270839931e+06	(-2.40192745734177e+01dB,8.92243555305372e+01°)
3.82824743316707e+06	(-2.39676843457335e+01dB,8.92203224826090e+01°)
3.83707245492163e+06	(-2.39163104583017e+01dB,8.92162772575715e+01°)
3.84591782045237e+06	(-2.38651501454297e+01dB,8.92122198556011e+01°)
3.85478357665655e+06	(-2.38142006804729e+01dB,8.92081502656171e+01°)
3.86366977053952e+06	(-2.37634593737151e+01dB,8.92040684803589e+01°)
3.87257644921500e+06	(-2.37129235720101e+01dB,8.91999744906184e+01°)
3.88150365990531e+06	(-2.36625906581078e+01dB,8.91958682831831e+01°)
3.89045144994163e+06	(-2.36124580491549e+01dB,8.91917498392339e+01°)
3.89941986676425e+06	(-2.35625231963663e+01dB,8.91876191453943e+01°)
3.90840895792284e+06	(-2.35127835837665e+01dB,8.91834761773066e+01°)
3.91741877107664e+06	(-2.34632367276978e+01dB,8.91793209154298e+01°)
3.92644935399481e+06	(-2.34138801755989e+01dB,8.91751533347264e+01°)
3.93550075455658e+06	(-2.33647115057943e+01dB,8.91709734082684e+01°)
3.94457302075159e+06	(-2.33157283256725e+01dB,8.91667811035956e+01°)
3.95366620068008e+06	(-2.32669282722931e+01dB,8.91625763938717e+01°)
3.96278034255319e+06	(-2.32183090102335e+01dB,8.91583592404354e+01°)
3.97191549469320e+06	(-2.31698682316187e+01dB,8.91541296098010e+01°)
3.98107170553377e+06	(-2.31216036553118e+01dB,8.91498874624987e+01°)
3.99024902362021e+06	(-2.30735130258415e+01dB,8.91456327567421e+01°)
3.99944749760976e+06	(-2.30255941130545e+01dB,8.91413654493310e+01°)
4.00866717627181e+06	(-2.29778447107898e+01dB,8.91370854946283e+01°)
4.01790810848818e+06	(-2.29302626369340e+01dB,8.91327928415768e+01°)
4.02717034325337e+06	(-2.28828457321049e+01dB,8.91284874435284e+01°)
4.03645392967483e+06	(-2.28355918590558e+01dB,8.91241692399234e+01°)
4.04575891697320e+06	(-2.27884989019738e+01dB,8.91198381805576e+01°)
4.05508535448261e+06	(-2.27415647662014e+01dB,8.91154942040497e+01°)
4.06443329165089e+06	(-2.26947873768284e+01dB,8.91111372496151e+01°)
4.07380277803989e+06	(-2.26481646780473e+01dB,8.91067672505741e+01°)
4.08319386332568e+06	(-2.26016946330737e+01dB,8.91023841415594e+01°)
4.09260659729887e+06	(-2.25553752231425e+01dB,8.90979878521335e+01°)
4.10204102986482e+06	(-2.25092044460459e+01dB,8.90935783096691e+01°)
4.11149721104397e+06	(-2.24631803167028e+01dB,8.90891554361399e+01°)
4.12097519097205e+06	(-2.24173008656501e+01dB,8.90847191526677e+01°)
4.13047501990036e+06	(-2.23715641381469e+01dB,8.90802693781411e+01°)
4.13999674819605e+06	(-2.23259681944048e+01dB,8.90758060270773e+01°)
4.14954042634237e+06	(-2.22805111076942e+01dB,8.90713290074657e+01°)
4.15910610493896e+06	(-2.22351909640033e+01dB,8.90668382297931e+01°)
4.16869383470209e+06	(-2.21900058618850e+01dB,8.90623335966457e+01°)
4.17830366646495e+06	(-2.21449539106831e+01dB,8.90578150092638e+01°)
4.18793565117791e+06	(-2.21000332305046e+01dB,8.90532823618536e+01°)
4.19758983990880e+06	(-2.20552419512239e+01dB,8.90487355479906e+01°)
4.20726628384316e+06	(-2.20105782114371e+01dB,8.90441744553365e+01°)
4.21696503428454e+06	(-2.19660401575582e+01dB,8.90395989680842e+01°)
4.22668614265474e+06	(-2.19216259436289e+01dB,8.90350089658776e+01°)
4.23642966049412e+06	(-2.18773337296905e+01dB,8.90304043221475e+01°)
4.24619563946184e+06	(-2.18331616811747e+01dB,8.90257849100154e+01°)
4.25598413133614e+06	(-2.17891079679111e+01dB,8.90211505918940e+01°)
4.26579518801463e+06	(-2.17451707634888e+01dB,8.90165012273107e+01°)
4.27562886151456e+06	(-2.17013482435768e+01dB,8.90118366724552e+01°)
4.28548520397309e+06	(-2.16576385850029e+01dB,8.90071567734613e+01°)
4.29536426764757e+06	(-2.16140399656605e+01dB,8.90024613747681e+01°)
4.30526610491580e+06	(-2.15705505620660e+01dB,8.89977503125227e+01°)
4.31519076827634e+06	(-2.15271685486380e+01dB,8.89930234146700e+01°)
4.32513831034877e+06	(-2.14838920969966e+01dB,8.89882805049222e+01°)
4.33510878387397e+06	(-2.14407193740035e+01dB,8.89835213996108e+01°)
4.34510224171439e+06	(-2.13976485401693e+01dB,8.89787459038132e+01°)
4.35511873685436e+06	(-2.13546777491808e+01dB,8.89739538177361e+01°)
4.36515832240033e+06	(-2.13118051456228e+01dB,8.89691449311075e+01°)
4.37522105158119e+06	(-2.12690288637735e+01dB,8.89643190283668e+01°)
4.38530697774852e+06	(-2.12263470252312e+01dB,8.89594758784681e+01°)
4.39541615437690e+06	(-2.11837577383510e+01dB,8.89546152452850e+01°)
4.40554863506419e+06	(-2.11412590952274e+01dB,8.89497368787345e+01°)
4.41570447353178e+06	(-2.10988491701706e+01dB,8.89448405190971e+01°)
4.42588372362491e+06	(-2.10565260172087e+01dB,8.89399258906756e+01°)
4.43608643931297e+06	(-2.10142876684180e+01dB,8.89349927096962e+01°)
4.44631267468973e+06	(-2.09721321307469e+01dB,8.89300406756666e+01°)
4.45656248397367e+06	(-2.09300573840070e+01dB,8.89250694732530e+01°)
4.46683592150827e+06	(-2.08880613777373e+01dB,8.89200787720205e+01°)
4.47713304176226e+06	(-2.08461420279150e+01dB,8.89150682228604e+01°)
4.48745389932995e+06	(-2.08042972143073e+01dB,8.89100374616269e+01°)
4.49779854893151e+06	(-2.07625247767258e+01dB,8.89049860990027e+01°)
4.50816704541322e+06	(-2.07208225108449e+01dB,8.88999137291832e+01°)
4.51855944374784e+06	(-2.06791881647635e+01dB,8.88948199242881e+01°)
4.52897579903482e+06	(-2.06376194341631e+01dB,8.88897042269867e+01°)
4.53941616650064e+06	(-2.05961139574608e+01dB,8.88845661575820e+01°)
4.54988060149909e+06	(-2.05546693108737e+01dB,8.88794052070139e+01°)
4.56036915951157e+06	(-2.05132830026354e+01dB,8.88742208327126e+01°)
4.57088189614735e+06	(-2.04719524671041e+01dB,8.88690124630834e+01°)
4.58141886714393e+06	(-2.04306750569074e+01dB,8.88637794858678e+01°)
4.59198012836728e+06	(-2.03894480372891e+01dB,8.88585212483353e+01°)
4.60256573581215e+06	(-2.03482685761297e+01dB,8.88532370607900e+01°)
4.61317574560238e+06	(-2.03071337372159e+01dB,8.88479261794462e+01°)
4.62381021399119e+06	(-2.02660404683313e+01dB,8.88425878128675e+01°)
4.63446919736146e+06	(-2.02249855921715e+01dB,8.88372211112634e+01°)
4.64515275222607e+06	(-2.01839657937270e+01dB,8.88318251615226e+01°)
4.65586093522816e+06	(-2.01429776075241e+01dB,8.88263989863386e+01°)
4.66659380314146e+06	(-2.01020174028157e+01dB,8.88209415307526e+01°)
4.67735141287055e+06	(-2.00610813678698e+01dB,8.88154516557378e+01°)
4.68813382145122e+06	(-2.00201654922241e+01dB,8.88099281335703e+01°)
4.69894108605071e+06	(-1.99792655460902e+01dB,8.88043696333104e+01°)
4.70977326396808e+06	(-1.99383770592877e+01dB,8.87987747103767e+01°)
4.72063041263446e+06	(-1.98974952952530e+01dB,8.87931417976059e+01°)
4.73151258961335e+06	(-1.98566152242526e+01dB,8.87874691860466e+01°)
4.74241985260099e+06	(-1.98157314913609e+01dB,8.87817550117738e+01°)
4.75335225942659e+06	(-1.97748383815277e+01dB,8.87759972324165e+01°)
4.76430986805269e+06	(-1.97339297798077e+01dB,8.87701936137239e+01°)
4.77529273657544e+06	(-1.96929991262525e+01dB,8.87643416966225e+01°)
4.78630092322491e+06	(-1.96520393646045e+01dB,8.87584387742343e+01°)
4.79733448636542e+06	(-1.96110428841556e+01dB,8.87524818515779e+01°)
4.80839348449581e+06	(-1.95700014530702e+01dB,8.87464676174784e+01°)
4.81947797624979e+06	(-1.95289061422022e+01dB,8.87403923911392e+01°)
4.83058802039624e+06	(-1.94877472374154e+01dB,8.87342520676223e+01°)
4.84172367583951e+06	(-1.94465141382865e+01dB,8.87280420687601e+01°)
4.85288500161972e+06	(-1.94051952414489e+01dB,8.87217572555377e+01°)
4.86407205691312e+06	(-1.93637778044065e+01dB,8.87153918485642e+01°)
4.87528490103236e+06	(-1.93222477872605e+01dB,8.87089393276733e+01°)
4.88652359342683e+06	(-1.92805896668295e+01dB,8.87023923011594e+01°)
4.89778819368296e+06	(-1.92387862191560e+01dB,8.86957423678098e+01°)
4.90907876152452e+06	(-1.91968182607411e+01dB,8.86889799260345e+01°)
4.92039535681300e+06	(-1.91546643433965e+01dB,8.86820939730327e+01°)
4.93173803954784e+06	(-1.91123003891564e+01dB,8.86750718242675e+01°)
4.94310686986683e+06	(-1.90696992526142e+01dB,8.86678987978505e+01°)
4.95450190804638e+06	(-1.90268301926090e+01dB,8.86605578086858e+01°)
4.96592321450183e+06	(-1.89836582326783e+01dB,8.86530288672447e+01°)
4.97737084978783e+06	(-1.89401433765453e+01dB,8.86452884451421e+01°)
4.98884487459859e+06	(-1.88962396479141e+01dB,8.86373086831566e+01°)
5.00034534976824e+06	(-1.88518938959388e+01dB,8.86290563688789e+01°)
5.01187233627118e+06	(-1.88070443072632e+01dB,8.86204916221195e+01°)
5.02342589522232e+06	(-1.87616185282799e+01dB,8.86115661855137e+01°)
5.03500608787750e+06	(-1.87155312798649e+01dB,8.86022211743989e+01°)
5.04661297563373e+06	(-1.86686812932084e+01dB,8.85923840783989e+01°)
5.05824662002958e+06	(-1.86209473302731e+01dB,8.85819647174970e+01°)
5.06990708274548e+06	(-1.85721829564819e+01dB,8.85708497127732e+01°)
5.08159442560404e+06	(-1.85222095791347e+01dB,8.85588948025873e+01°)
5.09330871057038e+06	(-1.84708070476653e+01dB,8.85459139877061e+01°)
5.10504999975249e+06	(-1.84177007532562e+01dB,8.85316639071402e+01°)
5.11681835540150e+06	(-1.83625436107827e+01dB,8.85158208697597e+01°)
5.12861383991207e+06	(-1.83048903888378e+01dB,8.84979462926484e+01°)
5.14043651582267e+06	(-1.82441603139166e+01dB,8.84774332994001e+01°)
5.15228644581597e+06	(-1.81795811946061e+01dB,8.84534216844218e+01°)
5.16416369271911e+06	(-1.81101034787068e+01dB,8.84246577452644e+01°)
5.17606831950408e+06	(-1.80342635566181e+01dB,8.83892537551056e+01°)
5.18800038928801e+06	(-1.79499576404330e+01dB,8.83442552560721e+01°)
5.19995996533355e+06	(-1.78540499100062e+01dB,8.82848174393280e+01°)
5.21194711104919e+06	(-1.77416543119099e+01dB,8.82025260517673e+01°)
5.22396188998958e+06	(-1.76047244491688e+01dB,8.80816689615033e+01°)
5.23600436585588e+06	(-1.74290350877692e+01dB,8.78899984893605e+01°)
5.24807460249610e+06	(-1.71869597438063e+01dB,8.75522413569703e+01°)
5.26017266390544e+06	(-1.68174590431065e+01dB,8.68567333258580e+01°)
5.27229861422660e+06	(-1.61592564104198e+01dB,8.50038982390809e+01°)
5.28445251775017e+06	(-1.47306283376767e+01dB,7.68632423829461e+01°)
5.29663443891494e+06	(-1.78952196174634e+01dB,3.47691488177671e+01°)
5.30884444230824e+06	(-2.16390659498705e+01dB,7.69249758007846e+01°)
5.32108259266630e+06	(-2.00925091617364e+01dB,8.54182087931719e+01°)
5.33334895487456e+06	(-1.93991358148469e+01dB,8.71779719430586e+01°)
5.34564359396806e+06	(-1.90162197654498e+01dB,8.77896768960913e+01°)
5.35796657513176e+06	(-1.87678258943318e+01dB,8.80644811622859e+01°)
5.37031796370086e+06	(-1.85887627109870e+01dB,8.82074441016168e+01°)
5.38269782516122e+06	(-1.84499007804352e+01dB,8.82888915707713e+01°)
5.39510622514960e+06	(-1.83363691568031e+01dB,8.83380135898012e+01°)
5.40754322945413e+06	(-1.82398077943753e+01dB,8.83686250789027e+01°)
5.42000890401456e+06	(-1.81551636360623e+01dB,8.83879235613913e+01°)
5.43250331492265e+06	(-1.80792053716291e+01dB,8.83999448725398e+01°)
5.44502652842252e+06	(-1.80097714100351e+01dB,8.84070873583535e+01°)
5.45757861091102e+06	(-1.79453614750000e+01dB,8.84108449881466e+01°)
5.47015962893802e+06	(-1.78849018232289e+01dB,8.84121853450574e+01°)
5.48276964920684e+06	(-1.78276037561867e+01dB,8.84117559566651e+01°)
5.49540873857454e+06	(-1.77728748994281e+01dB,8.84100024245695e+01°)
5.50807696405232e+06	(-1.77202616515995e+01dB,8.84072388570360e+01°)
5.52077439280586e+06	(-1.76694107419994e+01dB,8.84036913539546e+01°)
5.53350109215565e+06	(-1.76200428877464e+01dB,8.83995256753804e+01°)
5.54625712957738e+06	(-1.75719343310698e+01dB,8.83948653305532e+01°)
5.55904257270231e+06	(-1.75249036386273e+01dB,8.83898036735064e+01°)
5.57185748931757e+06	(-1.74788020931627e+01dB,8.83844121787787e+01°)
5.58470194736657e+06	(-1.74335065868868e+01dB,8.83787461939896e+01°)
5.59757601494936e+06	(-1.73889142885386e+01dB,8.83728490203719e+01°)
5.61047976032296e+06	(-1.73449385885407e+01dB,8.83667548452850e+01°)
5.62341325190174e+06	(-1.73015059782448e+01dB,8.83604908821859e+01°)
5.63637655825779e+06	(-1.72585536222763e+01dB,8.83540789518843e+01°)
5.64936974812127e+06	(-1.72160274499301e+01dB,8.83475366617411e+01°)
5.66239289038077e+06	(-1.71738806415398e+01dB,8.83408783018544e+01°)
5.67544605408371e+06	(-1.71320724166389e+01dB,8.83341155245782e+01°)
5.68852930843665e+06	(-1.70905670568972e+01dB,8.83272578691905e+01°)
5.70164272280570e+06	(-1.70493331116138e+01dB,8.83203131736274e+01°)
5.71478636671689e+06	(-1.70083427477441e+01dB,8.83132878893775e+01°)
5.72796030985651e+06	(-1.69675712142659e+01dB,8.83061873358270e+01°)
5.74116462207149e+06	(-1.69269963982569e+01dB,8.82990159024975e+01°)
5.75439937336978e+06	(-1.68865984547209e+01dB,8.82917772061648e+01°)
5.76766463392071e+06	(-1.68463594966330e+01dB,8.82844742213354e+01°)
5.78096047405538e+06	(-1.68062633328980e+01dB,8.82771093848807e+01°)
5.79428696426701e+06	(-1.67662952476950e+01dB,8.82696846813034e+01°)
5.80764417521131e+06	(-1.67264418115237e+01dB,8.82622017082197e+01°)
5.82103217770690e+06	(-1.66866907209072e+01dB,8.82546617418398e+01°)
5.83445104273563e+06	(-1.66470306597309e+01dB,8.82470657739163e+01°)
5.84790084144299e+06	(-1.66074511806356e+01dB,8.82394145584315e+01°)
5.86138164513846e+06	(-1.65679426018953e+01dB,8.82317086397994e+01°)
5.87489352529594e+06	(-1.65284959183841e+01dB,8.82239483809774e+01°)
5.88843655355405e+06	(-1.64891027230580e+01dB,8.82161339855845e+01°)
5.90201080171660e+06	(-1.64497551396442e+01dB,8.82082655177512e+01°)
5.91561634175290e+06	(-1.64104457622101e+01dB,8.82003429168015e+01°)
