Freq.	V(n61p1)
2.16770410481907e+06	(-3.70785892364620e+01dB,-8.94703111895401e+01°)
2.17270117886312e+06	(-3.72754669104065e+01dB,-8.94668227473756e+01°)
2.17770977235253e+06	(-3.74768731572996e+01dB,-8.94629964298537e+01°)
2.18272991184237e+06	(-3.76830232822312e+01dB,-8.94588080259642e+01°)
2.18776162394892e+06	(-3.78941482598230e+01dB,-8.94542309562412e+01°)
2.19280493534982e+06	(-3.81104962968672e+01dB,-8.94492359292988e+01°)
2.19785987278419e+06	(-3.83323345848958e+01dB,-8.94437906351014e+01°)
2.20292646305282e+06	(-3.85599512930591e+01dB,-8.94378593816989e+01°)
2.20800473301826e+06	(-3.87936578190986e+01dB,-8.94314025182875e+01°)
2.21309470960500e+06	(-3.90337913541602e+01dB,-8.94243759985302e+01°)
2.21819641979958e+06	(-3.92807178155286e+01dB,-8.94167306503356e+01°)
2.22330989065076e+06	(-3.95348352039030e+01dB,-8.94084115522997e+01°)
2.22843514926966e+06	(-3.97965774642345e+01dB,-8.93993569687723e+01°)
2.23357222282989e+06	(-4.00664189543435e+01dB,-8.93894974591188e+01°)
2.23872113856769e+06	(-4.03448796146757e+01dB,-8.93787544672681e+01°)
2.24388192378212e+06	(-4.06325310100760e+01dB,-8.93670389513740e+01°)
2.24905460583513e+06	(-4.09300033967136e+01dB,-8.93542493360805e+01°)
2.25423921215178e+06	(-4.12379940391338e+01dB,-8.93402694986100e+01°)
2.25943577022032e+06	(-4.15572770635565e+01dB,-8.93249659335049e+01°)
2.26464430759240e+06	(-4.18887151776671e+01dB,-8.93081842823380e+01°)
2.26986485188316e+06	(-4.22332737333085e+01dB,-8.92897452969029e+01°)
2.27509743077141e+06	(-4.25920376727067e+01dB,-8.92694394774479e+01°)
2.28034207199976e+06	(-4.29662321338127e+01dB,-8.92470203840807e+01°)
2.28559880337477e+06	(-4.33572477093704e+01dB,-8.92221962483288e+01°)
2.29086765276711e+06	(-4.37666716242991e+01dB,-8.91946190307291e+01°)
2.29614864811170e+06	(-4.41963266449342e+01dB,-8.91638700392929e+01°)
2.30144181740784e+06	(-4.46483201397100e+01dB,-8.91294411359225e+01°)
2.30674718871940e+06	(-4.51251065454798e+01dB,-8.90907094753735e+01°)
2.31206479017492e+06	(-4.56295680460930e+01dB,-8.90469033803565e+01°)
2.31739464996781e+06	(-4.61651200809995e+01dB,-8.89970547533879e+01°)
2.32273679635643e+06	(-4.67358515802510e+01dB,-8.89399324466075e+01°)
2.32809125766433e+06	(-4.73467144910302e+01dB,-8.88739468109735e+01°)
2.33345806228032e+06	(-4.80037850622074e+01dB,-8.87970082731510e+01°)
2.33883723865867e+06	(-4.87146321430573e+01dB,-8.87063146086960e+01°)
2.34422881531924e+06	(-4.94888496739832e+01dB,-8.85980188129776e+01°)
2.34963282084762e+06	(-5.03388501140067e+01dB,-8.84666919210133e+01°)
2.35504928389532e+06	(-5.12810885762488e+01dB,-8.83044172303352e+01°)
2.36047823317989e+06	(-5.23380327429516e+01dB,-8.80991816024466e+01°)
2.36591969748507e+06	(-5.35414997910770e+01dB,-8.78318334105028e+01°)
2.37137370566097e+06	(-5.49386822114693e+01dB,-8.74698581461155e+01°)
2.37684028662418e+06	(-5.66039645108460e+01dB,-8.69532761848008e+01°)
2.38231946935800e+06	(-5.86648034344009e+01dB,-8.61579300021487e+01°)
2.38781128291248e+06	(-6.13680518203798e+01dB,-8.47786199702041e+01°)
2.39331575640469e+06	(-6.52970014646695e+01dB,-8.18133176506471e+01°)
2.39883291901879e+06	(-7.24727443917519e+01dB,-7.10965711630228e+01°)
2.40436280000623e+06	(-7.86620063288569e+01dB,4.88310823022395e+01°)
2.40990542868589e+06	(-6.77878808282047e+01dB,7.91838535279500e+01°)
2.41546083444424e+06	(-6.28813098444261e+01dB,8.38923709715399e+01°)
2.42102904673547e+06	(-5.97485500280485e+01dB,8.57545308093792e+01°)
2.42661009508171e+06	(-5.74470908554480e+01dB,8.67488718850015e+01°)
2.43220400907311e+06	(-5.56279886487084e+01dB,8.73662465894295e+01°)
2.43781081836804e+06	(-5.41239605428000e+01dB,8.77862108364442e+01°)
2.44343055269326e+06	(-5.28419101540639e+01dB,8.80899480165344e+01°)
2.44906324184403e+06	(-5.17247007987810e+01dB,8.83195052366332e+01°)
2.45470891568431e+06	(-5.07347444462218e+01dB,8.84988344586025e+01°)
2.46036760414691e+06	(-4.98459952582681e+01dB,8.86425795685968e+01°)
2.46603933723362e+06	(-4.90396619587828e+01dB,8.87601970146456e+01°)
2.47172414501541e+06	(-4.83017422094392e+01dB,8.88580655597645e+01°)
2.47742205763256e+06	(-4.76215225374126e+01dB,8.89406438101848e+01°)
2.48313310529484e+06	(-4.69906230400611e+01dB,8.90111425686695e+01°)
2.48885731828166e+06	(-4.64023654792249e+01dB,8.90719322918925e+01°)
2.49459472694223e+06	(-4.58513417081716e+01dB,8.91248013677252e+01°)
2.50034536169570e+06	(-4.53331107882375e+01dB,8.91711244170299e+01°)
2.50610925303138e+06	(-4.48439813247133e+01dB,8.92119752919925e+01°)
2.51188643150885e+06	(-4.43808517376136e+01dB,8.92482051200165e+01°)
2.51767692775812e+06	(-4.39410909684815e+01dB,8.92804972936706e+01°)
2.52348077247984e+06	(-4.35224478873037e+01dB,8.93094067201329e+01°)
2.52929799644540e+06	(-4.31229814799296e+01dB,8.93353886350283e+01°)
2.53512863049717e+06	(-4.27410064141862e+01dB,8.93588201961881e+01°)
2.54097270554856e+06	(-4.23750499875897e+01dB,8.93800163577715e+01°)
2.54683025258430e+06	(-4.20238178265212e+01dB,8.93992422591485e+01°)
2.55270130266050e+06	(-4.16861661893518e+01dB,8.94167227015426e+01°)
2.55858588690490e+06	(-4.13610794824643e+01dB,8.94326494866833e+01°)
2.56448403651697e+06	(-4.10476517983002e+01dB,8.94471873419665e+01°)
2.57039578276811e+06	(-4.07450716698413e+01dB,8.94604784603490e+01°)
2.57632115700182e+06	(-4.04526093748094e+01dB,8.94726462545739e+01°)
2.58226019063384e+06	(-4.01696063294987e+01dB,8.94837983880853e+01°)
2.58821291515233e+06	(-3.98954661176199e+01dB,8.94940290713953e+01°)
2.59417936211805e+06	(-3.96296469114015e+01dB,8.95034213148644e+01°)
2.60015956316451e+06	(-3.93716550057783e+01dB,8.95120484176217e+01°)
2.60615354999813e+06	(-3.91210392807213e+01dB,8.95199753148469e+01°)
2.61216135439844e+06	(-3.88773864421602e+01dB,8.95272598163020e+01°)
2.61818300821822e+06	(-3.86403169122058e+01dB,8.95339535279488e+01°)
2.62421854338367e+06	(-3.84094812510169e+01dB,8.95401026386638e+01°)
2.63026799189461e+06	(-3.81845570496521e+01dB,8.95457486437330e+01°)
2.63633138582461e+06	(-3.79652462234269e+01dB,8.95509289423993e+01°)
2.64240875732117e+06	(-3.77512726040107e+01dB,8.95556772779291e+01°)
2.64850013860592e+06	(-3.75423798615254e+01dB,8.95600242067485e+01°)
2.65460556197476e+06	(-3.73383296387282e+01dB,8.95639974298269e+01°)
2.66072505979803e+06	(-3.71388999143752e+01dB,8.95676222066538e+01°)
2.66685866452070e+06	(-3.69438835360760e+01dB,8.95709215167266e+01°)
2.67300640866253e+06	(-3.67530869288166e+01dB,8.95739163777490e+01°)
2.67916832481824e+06	(-3.65663289346910e+01dB,8.95766259740965e+01°)
2.68534444565772e+06	(-3.63834397623724e+01dB,8.95790679863312e+01°)
2.69153480392612e+06	(-3.62042600686449e+01dB,8.95812585895055e+01°)
2.69773943244413e+06	(-3.60286401088192e+01dB,8.95832126878473e+01°)
2.70395836410805e+06	(-3.58564389883692e+01dB,8.95849440170036e+01°)
2.71019163189004e+06	(-3.56875239720074e+01dB,8.95864652875536e+01°)
2.71643926883828e+06	(-3.55217698683994e+01dB,8.95877882251244e+01°)
2.72270130807711e+06	(-3.53590584721269e+01dB,8.95889236965906e+01°)
2.72897778280724e+06	(-3.51992780474983e+01dB,8.95898817881247e+01°)
2.73526872630591e+06	(-3.50423228714654e+01dB,8.95906718578066e+01°)
2.74157417192707e+06	(-3.48880928016336e+01dB,8.95913026075868e+01°)
2.74789415310159e+06	(-3.47364928975410e+01dB,8.95917821455841e+01°)
2.75422870333735e+06	(-3.45874330641155e+01dB,8.95921180431668e+01°)
2.76057785621953e+06	(-3.44408277242526e+01dB,8.95923173360330e+01°)
2.76694164541069e+06	(-3.42965955281041e+01dB,8.95923866431014e+01°)
2.77332010465102e+06	(-3.41546590723401e+01dB,8.95923321151988e+01°)
2.77971326775847e+06	(-3.40149446525605e+01dB,8.95921595357489e+01°)
2.78612116862895e+06	(-3.38773820312411e+01dB,8.95918743193101e+01°)
2.79254384123651e+06	(-3.37419042238710e+01dB,8.95914815500670e+01°)
2.79898131963354e+06	(-3.36084472970714e+01dB,8.95909860020822e+01°)
2.80543363795088e+06	(-3.34769501922168e+01dB,8.95903921695003e+01°)
2.81190083039811e+06	(-3.33473545519389e+01dB,8.95897042651580e+01°)
2.81838293126362e+06	(-3.32196045600452e+01dB,8.95889262772080e+01°)
2.82487997491487e+06	(-3.30936468069528e+01dB,8.95880619595538e+01°)
2.83139199579854e+06	(-3.29694301388325e+01dB,8.95871148498939e+01°)
2.83791902844072e+06	(-3.28469055425268e+01dB,8.95860882939696e+01°)
2.84446110744707e+06	(-3.27260260248466e+01dB,8.95849854428254e+01°)
2.85101826750307e+06	(-3.26067465013638e+01dB,8.95838092884772e+01°)
2.85759054337410e+06	(-3.24890236975553e+01dB,8.95825626575788e+01°)
2.86417796990573e+06	(-3.23728160490889e+01dB,8.95812482316482e+01°)
2.87078058202384e+06	(-3.22580836172854e+01dB,8.95798685342472e+01°)
2.87739841473482e+06	(-3.21447880027049e+01dB,8.95784259966698e+01°)
2.88403150312575e+06	(-3.20328922660401e+01dB,8.95769228804637e+01°)
2.89067988236462e+06	(-3.19223608587527e+01dB,8.95753613694447e+01°)
2.89734358770047e+06	(-3.18131595504157e+01dB,8.95737435098738e+01°)
2.90402265446359e+06	(-3.17052553663665e+01dB,8.95720712829347e+01°)
2.91071711806574e+06	(-3.15986165260538e+01dB,8.95703465312241e+01°)
2.91742701400030e+06	(-3.14932123858935e+01dB,8.95685710398564e+01°)
2.92415237784247e+06	(-3.13890133868244e+01dB,8.95667465040853e+01°)
2.93089324524945e+06	(-3.12859910025474e+01dB,8.95648745248912e+01°)
2.93764965196066e+06	(-3.11841176931191e+01dB,8.95629566423566e+01°)
2.94442163379789e+06	(-3.10833668574901e+01dB,8.95609943208092e+01°)
2.95120922666551e+06	(-3.09837127941317e+01dB,8.95589889552177e+01°)
2.95801246655067e+06	(-3.08851306598304e+01dB,8.95569418894474e+01°)
2.96483138952346e+06	(-3.07875964310426e+01dB,8.95548543958378e+01°)
2.97166603173714e+06	(-3.06910868694462e+01dB,8.95527276764736e+01°)
2.97851642942831e+06	(-3.05955794869521e+01dB,8.95505629192035e+01°)
2.98538261891707e+06	(-3.05010525151048e+01dB,8.95483612343175e+01°)
2.99226463660730e+06	(-3.04074848731287e+01dB,8.95461236792985e+01°)
2.99916251898676e+06	(-3.03148561397859e+01dB,8.95438512902559e+01°)
3.00607630262734e+06	(-3.02231465267305e+01dB,8.95415450289225e+01°)
3.01300602418523e+06	(-3.01323368521459e+01dB,8.95392058466938e+01°)
3.01995172040112e+06	(-3.00424085154949e+01dB,8.95368346343067e+01°)
3.02691342810041e+06	(-2.99533434760940e+01dB,8.95344322532485e+01°)
3.03389118419337e+06	(-2.98651242283568e+01dB,8.95319995335667e+01°)
3.04088502567538e+06	(-2.97777337823734e+01dB,8.95295372729358e+01°)
3.04789498962708e+06	(-2.96911556443034e+01dB,8.95270462227056e+01°)
3.05492111321461e+06	(-2.96053737955082e+01dB,8.95245271220571e+01°)
3.06196343368977e+06	(-2.95203726756654e+01dB,8.95219806707831e+01°)
3.06902198839025e+06	(-2.94361371657646e+01dB,8.95194075453520e+01°)
3.07609681473979e+06	(-2.93526525695904e+01dB,8.95168083890867e+01°)
3.08318795024844e+06	(-2.92699046004679e+01dB,8.95141838333628e+01°)
3.09029543251267e+06	(-2.91878793647378e+01dB,8.95115344696599e+01°)
3.09741929921566e+06	(-2.91065633472038e+01dB,8.95088608845252e+01°)
3.10455958812743e+06	(-2.90259433997395e+01dB,8.95061636233533e+01°)
3.11171633710509e+06	(-2.89460067238673e+01dB,8.95034432280404e+01°)
3.11888958409301e+06	(-2.88667408628371e+01dB,8.95007002106500e+01°)
3.12607936712302e+06	(-2.87881336875664e+01dB,8.94979350669073e+01°)
3.13328572431465e+06	(-2.87101733837585e+01dB,8.94951482762217e+01°)
3.14050869387528e+06	(-2.86328484448885e+01dB,8.94923402923897e+01°)
3.14774831410038e+06	(-2.85561476572571e+01dB,8.94895115654850e+01°)
3.15500462337369e+06	(-2.84800600936142e+01dB,8.94866625266106e+01°)
3.16227766016744e+06	(-2.84045751006960e+01dB,8.94837935725159e+01°)
3.16956746304255e+06	(-2.83296822926433e+01dB,8.94809051114909e+01°)
3.17687407064882e+06	(-2.82553715397483e+01dB,8.94779975231813e+01°)
3.18419752172517e+06	(-2.81816329621577e+01dB,8.94750711849203e+01°)
3.19153785509981e+06	(-2.81084569200647e+01dB,8.94721264392239e+01°)
3.19889510969044e+06	(-2.80358340068247e+01dB,8.94691636407411e+01°)
3.20626932450451e+06	(-2.79637550410141e+01dB,8.94661831235386e+01°)
3.21366053863936e+06	(-2.78922110596828e+01dB,8.94631852027740e+01°)
3.22106879128247e+06	(-2.78211933112562e+01dB,8.94601701901754e+01°)
3.22849412171167e+06	(-2.77506932492200e+01dB,8.94571383862178e+01°)
3.23593656929532e+06	(-2.76807025245602e+01dB,8.94540900753010e+01°)
3.24339617349252e+06	(-2.76112129814373e+01dB,8.94510255392817e+01°)
3.25087297385337e+06	(-2.75422166492558e+01dB,8.94479450508970e+01°)
3.25836701001911e+06	(-2.74737057395328e+01dB,8.94448488696191e+01°)
3.26587832172238e+06	(-2.74056726381043e+01dB,8.94417372438155e+01°)
3.27340694878740e+06	(-2.73381099004531e+01dB,8.94386104190850e+01°)
3.28095293113021e+06	(-2.72710102481912e+01dB,8.94354686281722e+01°)
3.28851630875885e+06	(-2.72043665623074e+01dB,8.94323121042699e+01°)
3.29609712177359e+06	(-2.71381718786132e+01dB,8.94291410621534e+01°)
3.30369541036716e+06	(-2.70724193844320e+01dB,8.94259557136863e+01°)
3.31131121482492e+06	(-2.70071024134729e+01dB,8.94227562697853e+01°)
3.31894457552511e+06	(-2.69422144417635e+01dB,8.94195429221635e+01°)
3.32659553293905e+06	(-2.68777490831472e+01dB,8.94163158680321e+01°)
3.33426412763135e+06	(-2.68137000864330e+01dB,8.94130752953163e+01°)
3.34195040026014e+06	(-2.67500613302615e+01dB,8.94098213721832e+01°)
3.34965439157727e+06	(-2.66868268205796e+01dB,8.94065542875428e+01°)
3.35737614242854e+06	(-2.66239906867038e+01dB,8.94032741962255e+01°)
3.36511569375390e+06	(-2.65615471776278e+01dB,8.93999812678232e+01°)
3.37287308658768e+06	(-2.64994906591993e+01dB,8.93966756578304e+01°)
3.38064836205880e+06	(-2.64378156109947e+01dB,8.93933575201749e+01°)
3.38844156139101e+06	(-2.63765166225348e+01dB,8.93900269945512e+01°)
3.39625272590307e+06	(-2.63155883912689e+01dB,8.93866842313547e+01°)
3.40408189700899e+06	(-2.62550257189169e+01dB,8.93833293651249e+01°)
3.41192911621826e+06	(-2.61948235094484e+01dB,8.93799625299294e+01°)
3.41979442513606e+06	(-2.61349767652814e+01dB,8.93765838509497e+01°)
3.42767786546348e+06	(-2.60754805864171e+01dB,8.93731934539777e+01°)
3.43557947899772e+06	(-2.60163301659439e+01dB,8.93697914575662e+01°)
3.44349930763235e+06	(-2.59575207887336e+01dB,8.93663779809589e+01°)
3.45143739335753e+06	(-2.58990478298479e+01dB,8.93629531359106e+01°)
3.45939377826018e+06	(-2.58409067499110e+01dB,8.93595170292748e+01°)
3.46736850452428e+06	(-2.57830930953595e+01dB,8.93560697608116e+01°)
3.47536161443102e+06	(-2.57256024947237e+01dB,8.93526114400803e+01°)
3.48337315035907e+06	(-2.56684306576114e+01dB,8.93491421609459e+01°)
3.49140315478481e+06	(-2.56115733714010e+01dB,8.93456620178691e+01°)
3.49945167028252e+06	(-2.55550265004876e+01dB,8.93421711036107e+01°)
3.50751873952463e+06	(-2.54987859846626e+01dB,8.93386695012986e+01°)
3.51560440528193e+06	(-2.54428478350971e+01dB,8.93351573015731e+01°)
3.52370871042381e+06	(-2.53872081352999e+01dB,8.93316345832997e+01°)
3.53183169791851e+06	(-2.53318630376535e+01dB,8.93281014223537e+01°)
3.53997341083328e+06	(-2.52768087623061e+01dB,8.93245578991611e+01°)
3.54813389233469e+06	(-2.52220415953480e+01dB,8.93210040840309e+01°)
3.55631318568878e+06	(-2.51675578874902e+01dB,8.93174400507374e+01°)
3.56451133426137e+06	(-2.51133540522374e+01dB,8.93138658653230e+01°)
3.57272838151821e+06	(-2.50594265649407e+01dB,8.93102815930052e+01°)
3.58096437102528e+06	(-2.50057719604503e+01dB,8.93066872971107e+01°)
3.58921934644897e+06	(-2.49523868322982e+01dB,8.93030830376651e+01°)
3.59749335155634e+06	(-2.48992678321407e+01dB,8.92994688742229e+01°)
3.60578643021534e+06	(-2.48464116663395e+01dB,8.92958448586359e+01°)
3.61409862639505e+06	(-2.47938150960811e+01dB,8.92922110498062e+01°)
3.62242998416590e+06	(-2.47414749368119e+01dB,8.92885674960795e+01°)
3.63078054769992e+06	(-2.46893880553574e+01dB,8.92849142425281e+01°)
3.63915036127098e+06	(-2.46375513692624e+01dB,8.92812513431981e+01°)
3.64753946925498e+06	(-2.45859618466704e+01dB,8.92775788399977e+01°)
3.65594791613015e+06	(-2.45346165037658e+01dB,8.92738967764675e+01°)
3.66437574647723e+06	(-2.44835124044174e+01dB,8.92702051953578e+01°)
3.67282300497974e+06	(-2.44326466591693e+01dB,8.92665041299786e+01°)
3.68128973642421e+06	(-2.43820164244613e+01dB,8.92627936205907e+01°)
3.68977598570039e+06	(-2.43316188998492e+01dB,8.92590737047343e+01°)
3.69828179780155e+06	(-2.42814513298428e+01dB,8.92553444152988e+01°)
3.70680721782464e+06	(-2.42315110003592e+01dB,8.92516057800638e+01°)
3.71535229097061e+06	(-2.41817952396082e+01dB,8.92478578333304e+01°)
3.72391706254456e+06	(-2.41323014159306e+01dB,8.92441006027292e+01°)
3.73250157795608e+06	(-2.40830269378309e+01dB,8.92403341127215e+01°)
3.74110588271940e+06	(-2.40339692524746e+01dB,8.92365583895277e+01°)
3.74973002245370e+06	(-2.39851258449633e+01dB,8.92327734547140e+01°)
3.75837404288331e+06	(-2.39364942380998e+01dB,8.92289793330207e+01°)
3.76703798983795e+06	(-2.38880719905755e+01dB,8.92251760427033e+01°)
3.77572190925302e+06	(-2.38398566966020e+01dB,8.92213636027435e+01°)
3.78442584716979e+06	(-2.37918459860103e+01dB,8.92175420313729e+01°)
3.79314984973567e+06	(-2.37440375218556e+01dB,8.92137113413806e+01°)
3.80189396320446e+06	(-2.36964290009822e+01dB,8.92098715482829e+01°)
3.81065823393658e+06	(-2.36490181526993e+01dB,8.92060226632364e+01°)
3.81944270839931e+06	(-2.36018027384791e+01dB,8.92021647009070e+01°)
3.82824743316707e+06	(-2.35547805506936e+01dB,8.91982976674638e+01°)
3.83707245492163e+06	(-2.35079494126012e+01dB,8.91944215710991e+01°)
3.84591782045237e+06	(-2.34613071768994e+01dB,8.91905364221882e+01°)
3.85478357665655e+06	(-2.34148517260087e+01dB,8.91866422223826e+01°)
3.86366977053952e+06	(-2.33685809708109e+01dB,8.91827389759935e+01°)
3.87257644921500e+06	(-2.33224928500062e+01dB,8.91788266877711e+01°)
3.88150365990531e+06	(-2.32765853298531e+01dB,8.91749053592480e+01°)
3.89045144994163e+06	(-2.32308564034262e+01dB,8.91709749863793e+01°)
3.89941986676425e+06	(-2.31853040896919e+01dB,8.91670355726955e+01°)
3.90840895792284e+06	(-2.31399264335575e+01dB,8.91630871106880e+01°)
3.91741877107664e+06	(-2.30947215047468e+01dB,8.91591295994887e+01°)
3.92644935399481e+06	(-2.30496873975568e+01dB,8.91551630326284e+01°)
3.93550075455658e+06	(-2.30048222304459e+01dB,8.91511874042336e+01°)
3.94457302075159e+06	(-2.29601241445543e+01dB,8.91472027024368e+01°)
3.95366620068008e+06	(-2.29155913048492e+01dB,8.91432089220682e+01°)
3.96278034255319e+06	(-2.28712218977322e+01dB,8.91392060481403e+01°)
3.97191549469320e+06	(-2.28270141317761e+01dB,8.91351940712817e+01°)
3.98107170553377e+06	(-2.27829662369340e+01dB,8.91311729766760e+01°)
3.99024902362021e+06	(-2.27390764637233e+01dB,8.91271427490058e+01°)
3.99944749760976e+06	(-2.26953430831547e+01dB,8.91231033719331e+01°)
4.00866717627181e+06	(-2.26517643855946e+01dB,8.91190548282419e+01°)
4.01790810848818e+06	(-2.26083386810868e+01dB,8.91149970954113e+01°)
4.02717034325337e+06	(-2.25650642982361e+01dB,8.91109301579803e+01°)
4.03645392967483e+06	(-2.25219395839229e+01dB,8.91068539858772e+01°)
4.04575891697320e+06	(-2.24789629026645e+01dB,8.91027685612947e+01°)
4.05508535448261e+06	(-2.24361326366098e+01dB,8.90986738569864e+01°)
4.06443329165089e+06	(-2.23934471845754e+01dB,8.90945698465885e+01°)
4.07380277803989e+06	(-2.23509049612745e+01dB,8.90904564982916e+01°)
4.08319386332568e+06	(-2.23085043975214e+01dB,8.90863337849947e+01°)
4.09260659729887e+06	(-2.22662439396641e+01dB,8.90822016733615e+01°)
4.10204102986482e+06	(-2.22241220481919e+01dB,8.90780601302980e+01°)
4.11149721104397e+06	(-2.21821371984006e+01dB,8.90739091185214e+01°)
4.12097519097205e+06	(-2.21402878792040e+01dB,8.90697486001835e+01°)
4.13047501990036e+06	(-2.20985725925434e+01dB,8.90655785378128e+01°)
4.13999674819605e+06	(-2.20569898534301e+01dB,8.90613988896739e+01°)
4.14954042634237e+06	(-2.20155381886124e+01dB,8.90572096091969e+01°)
4.15910610493896e+06	(-2.19742161367398e+01dB,8.90530106535451e+01°)
4.16869383470209e+06	(-2.19330222472239e+01dB,8.90488019734999e+01°)
4.17830366646495e+06	(-2.18919550798086e+01dB,8.90445835194419e+01°)
4.18793565117791e+06	(-2.18510132044591e+01dB,8.90403552364418e+01°)
4.19758983990880e+06	(-2.18101951999926e+01dB,8.90361170697655e+01°)
4.20726628384316e+06	(-2.17694996538592e+01dB,8.90318689607197e+01°)
4.21696503428454e+06	(-2.17289251610712e+01dB,8.90276108480547e+01°)
4.22668614265474e+06	(-2.16884703241368e+01dB,8.90233426671281e+01°)
4.23642966049412e+06	(-2.16481337515809e+01dB,8.90190643492406e+01°)
4.24619563946184e+06	(-2.16079140576550e+01dB,8.90147758256933e+01°)
4.25598413133614e+06	(-2.15678098612084e+01dB,8.90104770189081e+01°)
4.26579518801463e+06	(-2.15278197850444e+01dB,8.90061678500391e+01°)
4.27562886151456e+06	(-2.14879424549524e+01dB,8.90018482371623e+01°)
4.28548520397309e+06	(-2.14481764979774e+01dB,8.89975180899445e+01°)
4.29536426764757e+06	(-2.14085205427671e+01dB,8.89931773179793e+01°)
4.30526610491580e+06	(-2.13689732171381e+01dB,8.89888258232739e+01°)
4.31519076827634e+06	(-2.13295331472037e+01dB,8.89844634995083e+01°)
4.32513831034877e+06	(-2.12901989565538e+01dB,8.89800902383257e+01°)
4.33510878387397e+06	(-2.12509692641246e+01dB,8.89757059240265e+01°)
4.34510224171439e+06	(-2.12118426825586e+01dB,8.89713104295133e+01°)
4.35511873685436e+06	(-2.11728178171916e+01dB,8.89669036244606e+01°)
4.36515832240033e+06	(-2.11338932634685e+01dB,8.89624853662604e+01°)
4.37522105158119e+06	(-2.10950676052001e+01dB,8.89580555077147e+01°)
4.38530697774852e+06	(-2.10563394119811e+01dB,8.89536138850205e+01°)
4.39541615437690e+06	(-2.10177072372919e+01dB,8.89491603275681e+01°)
4.40554863506419e+06	(-2.09791696148524e+01dB,8.89446946490470e+01°)
4.41570447353178e+06	(-2.09407250561455e+01dB,8.89402166508638e+01°)
4.42588372362491e+06	(-2.09023720463995e+01dB,8.89357261150663e+01°)
4.43608643931297e+06	(-2.08641090414001e+01dB,8.89312228115624e+01°)
4.44631267468973e+06	(-2.08259344624394e+01dB,8.89267064867091e+01°)
4.45656248397367e+06	(-2.07878466918911e+01dB,8.89221768659728e+01°)
4.46683592150827e+06	(-2.07498440675591e+01dB,8.89176336508069e+01°)
4.47713304176226e+06	(-2.07119248760276e+01dB,8.89130765125854e+01°)
4.48745389932995e+06	(-2.06740873461411e+01dB,8.89085050955672e+01°)
4.49779854893151e+06	(-2.06363296406176e+01dB,8.89039190016839e+01°)
4.50816704541322e+06	(-2.05986498466187e+01dB,8.88993177972534e+01°)
4.51855944374784e+06	(-2.05610459653565e+01dB,8.88947010029783e+01°)
4.52897579903482e+06	(-2.05235158996320e+01dB,8.88900680806217e+01°)
4.53941616650064e+06	(-2.04860574395023e+01dB,8.88854184356617e+01°)
4.54988060149909e+06	(-2.04486682459769e+01dB,8.88807514002545e+01°)
4.56036915951157e+06	(-2.04113458319723e+01dB,8.88760662228287e+01°)
4.57088189614735e+06	(-2.03740875392231e+01dB,8.88713620600648e+01°)
4.58141886714393e+06	(-2.03368905117065e+01dB,8.88666379509874e+01°)
4.59198012836728e+06	(-2.02997516649224e+01dB,8.88618928011404e+01°)
4.60256573581215e+06	(-2.02626676474681e+01dB,8.88571253662960e+01°)
4.61317574560238e+06	(-2.02256347979485e+01dB,8.88523342075843e+01°)
4.62381021399119e+06	(-2.01886490893337e+01dB,8.88475176659890e+01°)
4.63446919736146e+06	(-2.01517060661543e+01dB,8.88426738120557e+01°)
4.64515275222607e+06	(-2.01148007643490e+01dB,8.88378003868545e+01°)
4.65586093522816e+06	(-2.00779276151298e+01dB,8.88328947385075e+01°)
4.66659380314146e+06	(-2.00410803260419e+01dB,8.88279537207760e+01°)
4.67735141287055e+06	(-2.00042517324964e+01dB,8.88229735788317e+01°)
4.68813382145122e+06	(-1.99674336128604e+01dB,8.88179498001930e+01°)
4.69894108605071e+06	(-1.99306164529000e+01dB,8.88128769126464e+01°)
4.70977326396808e+06	(-1.98937891474124e+01dB,8.88077482197419e+01°)
4.72063041263446e+06	(-1.98569386123648e+01dB,8.88025554533505e+01°)
4.73151258961335e+06	(-1.98200492814769e+01dB,8.87972882897545e+01°)
4.74241985260099e+06	(-1.97831024392501e+01dB,8.87919336937852e+01°)
4.75335225942659e+06	(-1.97460753283179e+01dB,8.87864749910616e+01°)
4.76430986805269e+06	(-1.97089399357486e+01dB,8.87808905635696e+01°)
4.77529273657544e+06	(-1.96716613144362e+01dB,8.87751519317850e+01°)
4.78630092322491e+06	(-1.96341952193027e+01dB,8.87692209261405e+01°)
4.79733448636542e+06	(-1.95964847074880e+01dB,8.87630453661464e+01°)
4.80839348449581e+06	(-1.95584551313369e+01dB,8.87565523214464e+01°)
4.81947797624979e+06	(-1.95200065651141e+01dB,8.87496371936004e+01°)
4.83058802039624e+06	(-1.94810019896418e+01dB,8.87421454294774e+01°)
4.84172367583951e+06	(-1.94412481837903e+01dB,8.87338405350266e+01°)
4.85288500161972e+06	(-1.94004634881145e+01dB,8.87243451401906e+01°)
4.86407205691312e+06	(-1.93582206015259e+01dB,8.87130256790211e+01°)
4.87528490103236e+06	(-1.93138386463099e+01dB,8.86987490531202e+01°)
4.88652359342683e+06	(-1.92661633644281e+01dB,8.86793183026646e+01°)
4.89778819368296e+06	(-1.92130738117885e+01dB,8.86499926039936e+01°)
4.90907876152452e+06	(-1.91502245099253e+01dB,8.85988976720081e+01°)
4.92039535681300e+06	(-1.90672356915251e+01dB,8.84888628565467e+01°)
